,TARGET_CLM_FLAG,TARGET_CLM_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,NPOLICY,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,y_EDU_4,y_EDU_3,y_EDU_2,y_EDU_1,z_PARENT1_Yes,z_MSTATUS_Yes,z_SEX_M,z_CAR_USE_Private,z_CAR_TYPE_Panel Truck,z_CAR_TYPE_Pickup,z_CAR_TYPE_SUV,z_CAR_TYPE_Sports Car,z_CAR_TYPE_Van,z_RED_CAR_yes,z_REVOKED_Yes,z_URBANICITY_Highly Urban/ Urban,z_IMP_JOB_Clerical,z_IMP_JOB_Doctor,z_IMP_JOB_Home Maker,z_IMP_JOB_Lawyer,z_IMP_JOB_MISSING,z_IMP_JOB_Manager,z_IMP_JOB_Professional,z_IMP_JOB_Student,M_AGE,IMP_AGE,M_YOJ,IMP_YOJ,M_INCOME,IMP_INCOME,M_HOME_VAL,IMP_HOME_VAL,M_CAR_AGE,IMP_CAR_AGE
106,0,,0,44.0,1,,131782.0,31,10710,1,2,3647,2,2,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44.0,1,11.0,0,48088.0,0,131782.0,0,6.0
107,0,,0,28.0,3,0.0,0.0,29,1500,4,1,3202,2,8,5.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28.0,0,0.0,0,0.0,0,0.0,0,5.0
108,0,,0,47.0,0,14.0,217714.0,34,12060,10,1,873,3,4,17.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,47.0,0,14.0,0,58568.0,0,217714.0,0,17.0
109,0,,0,56.0,0,15.0,220541.0,24,28780,10,1,6857,4,0,1.0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,56.0,0,15.0,0,72381.0,0,220541.0,0,1.0
110,0,,0,41.0,0,,200776.0,15,29830,1,1,9980,1,4,17.0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,41.0,1,11.0,0,78834.0,0,200776.0,0,17.0
111,0,,1,44.0,2,11.0,0.0,8,14750,4,1,0,0,0,8.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,44.0,0,11.0,0,88492.0,0,0.0,0,8.0
112,0,,0,58.0,0,13.0,179025.0,44,20930,7,1,2723,3,2,8.0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,58.0,0,13.0,0,43618.0,0,179025.0,0,8.0
113,1,5717.0,1,42.0,2,11.0,0.0,36,23280,6,1,0,0,3,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42.0,0,11.0,0,14166.0,0,0.0,0,5.0
114,0,,0,54.0,0,5.0,0.0,55,20170,10,1,0,0,0,18.0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,54.0,0,5.0,0,132687.0,0,0.0,0,18.0
115,0,,0,33.0,3,9.0,185796.0,45,9120,10,4,0,0,1,7.0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,33.0,0,9.0,1,53694.0,0,185796.0,0,7.0
116,1,3763.0,0,54.0,0,15.0,251584.0,32,16360,1,2,26281,1,3,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,54.0,0,15.0,0,64548.0,0,251584.0,0,1.0
117,0,,0,50.0,0,16.0,265405.0,49,15500,10,2,9082,1,0,15.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50.0,0,16.0,0,90015.0,0,265405.0,0,15.0
118,1,3350.0,0,51.0,0,6.0,0.0,13,19980,4,3,0,0,0,8.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,51.0,0,6.0,0,72037.0,0,0.0,0,8.0
119,1,755.0,0,30.0,0,10.0,0.0,41,4500,1,2,6351,4,0,8.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30.0,0,10.0,0,27803.0,0,0.0,0,8.0
120,0,,0,59.0,0,13.0,270288.0,58,15620,1,1,2978,2,4,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,59.0,0,13.0,0,82231.0,0,270288.0,0,1.0
121,0,,0,56.0,3,0.0,0.0,39,7420,6,2,5442,2,9,8.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.0,0,0.0,0,0.0,0,0.0,0,8.0
122,0,,0,31.0,2,12.0,298529.0,57,16550,6,2,0,0,0,1.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,31.0,0,12.0,0,112632.0,0,298529.0,0,1.0
123,1,11193.0,0,50.0,0,0.0,113870.0,12,29200,7,3,0,0,6,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,50.0,0,0.0,0,0.0,0,113870.0,1,8.0
124,0,,0,55.0,0,0.0,0.0,43,5630,7,1,0,0,0,10.0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.0,0,0.0,0,0.0,0,0.0,0,10.0
125,1,5050.0,1,41.0,3,0.0,65293.0,42,1500,7,2,19425,1,1,1.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,41.0,0,0.0,0,0.0,0,65293.0,0,1.0
126,0,,0,32.0,1,0.0,0.0,48,12500,7,1,3983,1,3,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32.0,0,0.0,0,0.0,0,0.0,0,1.0
127,0,,0,39.0,0,,80529.0,52,18420,6,1,8698,1,4,7.0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,39.0,1,11.0,0,0.0,0,80529.0,0,7.0
128,1,4025.0,0,51.0,0,0.0,100658.0,30,11750,7,1,0,0,3,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,51.0,0,0.0,0,0.0,0,100658.0,1,8.0
129,0,,0,36.0,0,3.0,114530.0,37,12800,13,4,0,0,1,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,3.0,0,17884.0,0,114530.0,0,1.0
130,0,,0,49.0,0,0.0,79913.0,29,18110,7,5,0,0,1,1.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,49.0,0,0.0,0,0.0,0,79913.0,0,1.0
131,1,5640.0,0,,3,12.0,,39,20770,1,1,0,0,6,1.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.0,0,12.0,0,16227.0,1,160661.0,0,1.0
132,0,,0,62.0,0,13.0,0.0,32,26910,3,2,6494,1,0,18.0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,62.0,0,13.0,0,69874.0,0,0.0,0,18.0
133,0,,0,59.0,0,10.0,145506.0,38,11550,6,1,4780,1,1,10.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,59.0,0,10.0,0,19661.0,0,145506.0,0,10.0
134,0,,0,60.0,0,15.0,330229.0,39,16780,10,1,4500,2,3,13.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,60.0,0,15.0,1,78589.0,0,330229.0,0,13.0
135,0,,1,56.0,2,9.0,316391.0,37,12740,10,1,29423,2,3,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,56.0,0,9.0,0,83464.0,0,316391.0,0,1.0
136,0,,0,41.0,0,8.0,0.0,27,7340,10,2,0,0,0,,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,41.0,0,8.0,0,192839.0,0,0.0,1,8.0
137,1,744.0,0,35.0,2,11.0,0.0,38,22780,1,2,0,0,0,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35.0,0,11.0,0,55637.0,0,0.0,0,1.0
138,1,3354.0,0,47.0,0,12.0,205801.0,27,10920,4,1,9933,2,2,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,47.0,0,12.0,0,47235.0,0,205801.0,0,1.0
139,0,,0,52.0,0,14.0,,41,8430,4,4,0,0,2,8.0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,52.0,0,14.0,0,57134.0,1,160661.0,0,8.0
140,1,5967.0,0,36.0,0,9.0,0.0,50,24730,6,1,0,0,0,7.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36.0,0,9.0,0,110873.0,0,0.0,0,7.0
141,1,7843.0,0,62.0,0,12.0,0.0,43,19010,10,3,0,0,5,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,62.0,0,12.0,0,34033.0,0,0.0,0,1.0
142,1,3625.0,1,41.0,1,13.0,263819.0,18,24650,15,2,0,0,3,14.0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,41.0,0,13.0,0,94116.0,0,263819.0,0,14.0
143,0,,0,45.0,0,10.0,252862.0,31,5900,1,3,0,0,0,10.0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,45.0,0,10.0,0,79627.0,0,252862.0,0,10.0
144,0,,0,41.0,1,13.0,0.0,7,8830,3,2,2516,2,4,9.0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,41.0,0,13.0,0,45685.0,0,0.0,0,9.0
145,0,,0,41.0,2,15.0,252944.0,16,17050,1,2,0,0,4,14.0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,41.0,0,15.0,0,92259.0,0,252944.0,0,14.0
146,0,,0,39.0,0,0.0,99587.0,103,5400,1,1,0,0,0,13.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.0,0,0.0,0,0.0,0,99587.0,0,13.0
147,1,1125.0,0,55.0,0,10.0,0.0,37,42170,6,1,0,0,0,8.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,55.0,0,10.0,0,54877.0,0,0.0,0,8.0
148,0,,0,52.0,0,13.0,364925.0,43,23340,1,1,4749,3,5,10.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,52.0,0,13.0,0,143242.0,0,364925.0,0,10.0
149,0,,0,62.0,0,9.0,342825.0,20,33010,6,1,0,0,0,20.0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,62.0,0,9.0,0,133130.0,0,342825.0,0,20.0
150,0,,0,63.0,0,14.0,192050.0,18,7800,1,1,14357,3,5,1.0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,63.0,0,14.0,0,51046.0,0,192050.0,0,1.0
151,0,,0,54.0,0,,0.0,24,16580,4,1,27130,2,0,13.0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,54.0,1,11.0,0,30388.0,0,0.0,0,13.0
152,0,,0,48.0,0,7.0,223804.0,31,6300,1,1,0,0,1,,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,48.0,0,7.0,0,55050.0,0,223804.0,1,8.0
153,0,,0,50.0,0,12.0,370511.0,67,24710,4,3,0,0,0,8.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,12.0,0,131876.0,0,370511.0,0,8.0
154,0,,0,56.0,0,13.0,0.0,10,17180,7,2,0,0,2,10.0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,56.0,0,13.0,0,112246.0,0,0.0,0,10.0
155,0,,0,48.0,0,14.0,0.0,16,29730,7,2,7196,3,0,15.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48.0,0,14.0,0,113886.0,0,0.0,0,15.0
156,0,,0,42.0,1,11.0,513817.0,13,29950,1,4,0,0,0,,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,42.0,0,11.0,0,200928.0,0,513817.0,1,8.0
157,0,,0,48.0,0,14.0,282904.0,36,11130,6,2,8250,1,5,14.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,48.0,0,14.0,0,96274.0,0,282904.0,0,14.0
158,0,,0,53.0,0,0.0,94471.0,33,6800,1,1,1909,1,3,14.0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,53.0,0,0.0,0,0.0,0,94471.0,0,14.0
159,0,,0,33.0,4,14.0,0.0,33,5750,4,1,3226,1,4,9.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33.0,0,14.0,0,40205.0,0,0.0,0,9.0
160,0,,0,42.0,0,12.0,123562.0,53,10880,1,2,0,0,2,8.0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,42.0,0,12.0,0,15307.0,0,123562.0,0,8.0
161,0,,0,55.0,0,0.0,0.0,44,16160,1,1,0,0,1,9.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.0,0,0.0,0,0.0,0,0.0,0,9.0
162,0,,0,50.0,0,12.0,0.0,13,32470,1,1,0,0,0,16.0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,50.0,0,12.0,1,83230.0,0,0.0,0,16.0
163,0,,0,39.0,2,8.0,228455.0,21,3070,3,2,13656,1,2,11.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0,0,8.0,0,71950.0,0,228455.0,0,11.0
164,0,,0,51.0,0,11.0,0.0,38,28140,1,1,4992,2,6,11.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51.0,0,11.0,0,122934.0,0,0.0,0,11.0
165,0,,0,40.0,1,0.0,104638.0,58,7180,1,1,1035,3,4,12.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40.0,0,0.0,0,0.0,0,104638.0,0,12.0
166,0,,2,38.0,3,13.0,337915.0,47,17950,6,1,0,0,3,9.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38.0,0,13.0,0,117219.0,0,337915.0,0,9.0
167,0,,0,46.0,0,,,28,28950,4,2,0,0,0,16.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,46.0,1,11.0,0,175117.0,1,160661.0,0,16.0
168,0,,0,52.0,0,13.0,0.0,54,47030,6,1,0,0,3,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,52.0,0,13.0,0,255823.0,0,0.0,1,8.0
169,0,,0,31.0,1,13.0,212535.0,21,13240,13,1,18524,1,1,5.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31.0,0,13.0,0,65048.0,0,212535.0,0,5.0
170,0,,0,28.0,0,11.0,0.0,38,22470,1,3,1263,1,2,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.0,0,11.0,1,53694.0,0,0.0,0,7.0
171,0,,0,48.0,0,7.0,300454.0,5,6300,4,1,5933,2,0,15.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,48.0,0,7.0,0,114869.0,0,300454.0,0,15.0
172,0,,0,50.0,0,,153612.0,41,6120,7,2,0,0,0,1.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,50.0,1,11.0,0,37546.0,0,153612.0,0,1.0
173,0,,0,48.0,0,13.0,218410.0,26,8380,1,1,0,0,0,13.0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,48.0,0,13.0,1,71230.0,0,218410.0,0,13.0
174,0,,0,42.0,3,9.0,153656.0,38,33280,4,1,0,0,1,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,9.0,0,43834.0,0,153656.0,0,1.0
175,0,,0,38.0,0,11.0,428605.0,49,22280,6,1,0,0,0,15.0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,38.0,0,11.0,1,78589.0,0,428605.0,0,15.0
176,1,1479.0,0,24.0,0,8.0,98218.0,34,7920,7,1,1836,1,9,8.0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,24.0,0,8.0,0,40245.0,0,98218.0,0,8.0
177,0,,0,57.0,0,5.0,169993.0,39,12820,4,2,0,0,1,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57.0,0,5.0,0,40864.0,0,169993.0,0,1.0
178,0,,0,42.0,0,12.0,285727.0,36,5700,13,1,0,0,2,19.0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42.0,0,12.0,0,85752.0,0,285727.0,0,19.0
179,0,,0,48.0,0,10.0,126038.0,23,15550,6,1,0,0,2,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,48.0,0,10.0,0,19718.0,0,126038.0,0,1.0
180,0,,1,40.0,2,14.0,123204.0,33,7530,6,3,0,0,0,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,0,14.0,1,53694.0,0,123204.0,0,1.0
181,0,,0,47.0,0,8.0,0.0,24,20500,1,1,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,47.0,0,8.0,0,51624.0,0,0.0,0,1.0
182,0,,0,45.0,0,14.0,169453.0,26,7980,7,3,0,0,1,7.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0,0,14.0,0,49474.0,0,169453.0,0,7.0
183,0,,0,61.0,0,10.0,226638.0,37,13420,1,1,3573,3,3,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0,10.0,0,58212.0,0,226638.0,0,1.0
184,0,,0,40.0,0,8.0,0.0,44,7200,6,1,2740,3,0,14.0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40.0,0,8.0,0,74053.0,0,0.0,0,14.0
185,1,1682.0,0,34.0,3,14.0,194465.0,49,17200,1,1,0,0,4,1.0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,34.0,0,14.0,0,54208.0,0,194465.0,0,1.0
186,0,,0,46.0,0,,164877.0,28,19780,1,2,8863,1,3,1.0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,46.0,1,11.0,0,30111.0,0,164877.0,0,1.0
187,0,,0,51.0,0,0.0,85559.0,47,6600,4,1,0,0,0,7.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51.0,0,0.0,0,0.0,0,85559.0,0,7.0
188,0,,0,51.0,0,10.0,0.0,68,23740,4,1,0,0,2,8.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,51.0,0,10.0,0,117809.0,0,0.0,0,8.0
189,0,,0,43.0,0,,96667.0,34,20430,1,1,1487,2,6,8.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,43.0,1,11.0,0,19467.0,0,96667.0,0,8.0
190,0,,1,62.0,2,15.0,291079.0,49,16620,11,2,0,0,1,12.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,62.0,0,15.0,0,64811.0,0,291079.0,0,12.0
191,1,3353.0,0,40.0,2,13.0,280943.0,33,26040,10,1,0,0,0,13.0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,40.0,0,13.0,1,109953.0,0,280943.0,0,13.0
192,0,,0,44.0,0,13.0,345288.0,38,5960,7,1,0,0,1,17.0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,44.0,0,13.0,0,102872.0,0,345288.0,0,17.0
193,0,,0,48.0,0,6.0,158622.0,40,9950,18,1,0,0,0,1.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48.0,0,6.0,1,30799.0,0,158622.0,0,1.0
194,0,,0,49.0,0,8.0,,24,9340,13,2,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,49.0,0,8.0,0,22059.0,1,160661.0,0,1.0
195,1,2441.0,0,39.0,0,16.0,295537.0,40,14610,7,1,0,0,0,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,39.0,0,16.0,0,92117.0,0,295537.0,0,1.0
196,0,,0,38.0,1,11.0,303728.0,31,16560,6,1,33656,2,0,1.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,38.0,0,11.0,0,112581.0,0,303728.0,0,1.0
197,0,,0,39.0,0,14.0,244764.0,29,14710,1,4,0,0,0,1.0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39.0,0,14.0,0,93077.0,0,244764.0,0,1.0
198,0,,0,36.0,2,14.0,191252.0,29,17630,7,2,6988,4,0,9.0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,36.0,0,14.0,0,80765.0,0,191252.0,0,9.0
199,0,,0,51.0,0,12.0,502389.0,22,1500,6,1,0,0,0,19.0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,51.0,0,12.0,0,217269.0,0,502389.0,0,19.0
200,1,1947.0,1,42.0,1,10.0,0.0,39,25590,1,5,7328,1,5,11.0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,42.0,0,10.0,0,73376.0,0,0.0,0,11.0
201,0,,0,32.0,3,0.0,0.0,31,10740,10,1,0,0,0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32.0,0,0.0,0,0.0,0,0.0,0,1.0
202,0,,0,34.0,4,12.0,166510.0,26,7390,17,1,23866,2,2,7.0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,34.0,0,12.0,0,24897.0,0,166510.0,0,7.0
203,0,,0,38.0,2,14.0,152554.0,41,9450,6,1,1584,3,0,7.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,38.0,0,14.0,1,30799.0,0,152554.0,0,7.0
204,0,,0,52.0,0,10.0,0.0,53,11380,11,3,0,0,0,17.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.0,0,10.0,0,2680.0,0,0.0,0,17.0
205,0,,0,54.0,0,14.0,261646.0,55,11230,13,2,0,0,0,1.0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,54.0,0,14.0,0,89674.0,0,261646.0,0,1.0
206,0,,0,38.0,0,0.0,0.0,41,17470,10,1,3157,2,5,6.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,38.0,0,0.0,0,0.0,0,0.0,0,6.0
207,0,,0,45.0,0,5.0,340631.0,36,17060,9,1,0,0,0,14.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,45.0,0,5.0,0,110575.0,0,340631.0,0,14.0
208,0,,2,41.0,2,13.0,283152.0,27,14260,3,1,3712,1,3,9.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41.0,0,13.0,1,53694.0,0,283152.0,0,9.0
209,0,,0,54.0,0,14.0,462340.0,56,24610,6,3,6316,2,3,15.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54.0,0,14.0,0,185714.0,0,462340.0,0,15.0
210,0,,0,48.0,0,16.0,504144.0,25,21640,1,3,2175,2,4,13.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48.0,0,16.0,0,203751.0,0,504144.0,0,13.0
211,0,,0,52.0,0,13.0,,49,14080,6,7,0,0,0,15.0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,52.0,0,13.0,0,41137.0,1,160661.0,0,15.0
212,0,,0,34.0,3,11.0,0.0,24,1780,1,1,2989,3,7,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,34.0,0,11.0,0,2785.0,0,0.0,0,3.0
213,0,,0,52.0,0,14.0,0.0,42,27290,1,2,0,0,0,1.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,52.0,0,14.0,0,31616.0,0,0.0,0,1.0
214,0,,0,49.0,0,14.0,145361.0,29,25060,4,1,2400,2,0,1.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,49.0,0,14.0,0,18232.0,0,145361.0,0,1.0
215,0,,0,47.0,0,10.0,0.0,43,15550,3,2,0,0,0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,47.0,0,10.0,0,45237.0,0,0.0,0,1.0
216,0,,0,55.0,0,11.0,0.0,41,24680,1,4,0,0,0,17.0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,55.0,0,11.0,0,241408.0,0,0.0,0,17.0
